price,room_number,square_footage,floor,elevator,balcony,registered,distance
50000.0,2.0,55.0,1,0,0,0,2.2
45000.0,2.0,51.0,0,0,1,0,1.385
35000.0,1.5,36.0,3,0,0,0,1.72
57000.0,2.5,54.0,1,0,1,1,10.069
115000.0,2.5,100.0,3,0,0,1,10.638
59500.0,2.5,49.0,0,1,1,1,10.139
49500.0,2.5,53.0,-1,0,0,1,11.456
48000.0,2.5,60.0,2,0,1,0,12.791
48000.0,2.5,60.0,2,0,1,0,12.791
65000.0,2.5,72.0,1,0,1,1,12.882
65000.0,2.5,72.0,1,0,1,1,12.882
65000.0,2.5,72.0,1,0,1,1,12.882
65000.0,2.5,72.0,1,0,1,1,12.882
69500.0,2.0,56.0,3,0,1,1,10.139
41000.0,2.0,46.0,3,0,1,0,13.187
59500.0,2.0,48.0,2,0,1,1,10.139
133900.0,2.5,90.0,4,1,1,1,12.167
76800.0,2.5,64.0,4,0,1,1,12.62
130000.0,2.5,80.0,1,0,1,1,10.139
145000.0,3.0,77.0,1,0,1,1,8.403
128000.0,2.5,80.0,1,0,1,1,12.62
128000.0,3.0,80.0,1,0,1,1,12.62
142000.0,3.0,76.0,2,0,1,0,8.884
128000.0,2.0,42.0,4,1,1,1,8.942
129000.0,2.5,51.0,3,0,0,1,2.098
130000.0,2.5,52.0,0,0,0,1,0.675
141980.0,3.0,75.0,2,0,1,1,8.884
140740.0,3.0,74.0,3,0,1,1,8.884
130000.0,3.0,77.0,0,1,0,1,9.742
128300.0,3.0,68.0,3,0,1,0,8.884
134900.0,2.5,70.0,7,1,1,1,2.969
133000.0,2.0,70.0,4,0,1,1,1.788
132500.0,2.5,60.0,7,0,1,1,1.23
140750.0,3.0,75.0,3,0,1,0,8.884
280000.0,3.0,159.0,3,1,1,1,11.409
145000.0,3.0,92.0,1,0,1,1,8.403
65000.0,3.0,64.0,5,0,0,1,10.192
129000.0,2.5,65.0,3,0,1,0,1.963
280000.0,3.0,159.0,3,1,1,1,11.409
110000.0,2.5,60.0,7,1,0,1,1.209
83000.0,3.0,66.0,1,0,0,0,10.638
71900.0,3.0,71.0,0,1,0,1,9.094
125000.0,2.5,80.0,2,1,1,1,2.667
53000.0,2.5,42.0,5,1,0,0,3.333
137900.0,2.5,72.0,2,1,1,1,1.209
95000.0,2.5,56.0,6,1,0,1,2.667
280000.0,3.5,150.0,3,1,1,1,11.409
145000.0,4.0,91.0,0,0,0,1,2.318
144760.0,2.5,66.0,0,1,1,1,1.474
119000.0,2.5,82.0,5,1,1,1,1.209
145000.0,3.0,85.0,0,1,1,1,1.378
149000.0,3.0,72.0,1,1,1,0,1.682
149000.0,2.5,61.0,11,1,1,1,0.274
145000.0,4.0,93.0,1,0,0,1,1.454
125000.0,2.0,68.0,5,1,0,1,2.414
99000.0,2.0,58.0,6,1,0,1,1.209
144000.0,2.0,69.0,1,1,1,1,1.528
95000.0,2.0,56.0,6,1,1,1,2.667
149000.0,3.0,70.0,4,0,0,1,1.863
139000.0,2.0,53.0,1,0,1,1,1.209
148000.0,3.0,74.0,0,0,0,1,1.293
150000.0,2.5,71.0,0,1,0,1,3.378
95000.0,2.0,56.0,6,1,0,1,2.667
152000.0,3.0,80.0,0,0,1,1,1.656
145000.0,2.5,87.0,1,1,1,1,2.37
145000.0,3.5,95.0,6,1,1,1,2.414
95000.0,2.0,56.0,6,1,1,1,1.291
115000.0,3.5,119.0,3,0,1,1,10.638
95000.0,2.0,56.0,6,1,0,1,1.291
115000.0,3.5,75.0,4,0,1,1,9.87
88000.0,1.5,47.0,3,1,1,1,2.116
95000.0,2.0,56.0,6,0,0,1,1.291
95000.0,2.0,56.0,6,1,0,1,1.209
95000.0,2.0,56.0,6,1,0,1,1.291
135000.0,3.0,91.0,1,0,1,1,0.727
94000.0,2.0,49.0,1,0,1,0,2.572
115500.0,2.5,60.0,5,1,1,1,2.37
98000.0,2.5,58.0,8,1,0,1,1.844
121000.0,2.0,67.0,6,1,1,1,1.844
106500.0,2.0,58.0,9,1,1,1,2.37
129000.0,2.0,56.0,8,1,1,1,1.844
170000.0,3.0,82.0,1,1,1,1,2.213
109000.0,2.5,66.0,0,1,1,0,5.159
109000.0,2.5,59.0,0,0,1,1,5.159
199772.0,3.0,97.0,10,1,1,0,0.0
127000.0,2.5,65.0,17,1,1,1,3.378
175000.0,3.5,92.0,5,1,1,1,1.007
92000.0,2.5,54.0,5,0,1,1,0.58
128500.0,2.0,63.0,5,1,1,1,15.3
95000.0,1.0,44.0,2,0,0,1,2.37
128000.0,2.5,69.0,3,0,1,1,2.37
91600.0,2.0,44.0,1,1,1,1,1.179
96000.0,4.0,102.0,5,0,1,0,1.749
129000.0,2.5,60.0,2,0,0,1,0.931
185000.0,3.0,96.0,9,1,1,1,1.179
78300.0,2.0,44.0,2,0,0,0,2.572
94050.0,2.0,50.0,1,0,0,0,2.572
128000.0,2.0,66.0,3,1,1,1,0.0
89000.0,2.0,69.0,5,0,1,1,4.654
99000.0,4.0,85.0,1,0,0,1,1.361
185000.0,3.0,95.0,4,1,1,1,1.4
120000.0,3.5,72.0,11,1,1,0,2.21
149000.0,3.0,87.0,10,1,1,1,0.0
89000.0,4.0,117.0,2,0,1,0,3.806
89000.0,2.0,46.0,7,1,1,1,1.653
144000.0,3.0,81.0,9,1,1,1,5.159
549000.0,4.0,183.0,4,1,1,1,1.433
699990.0,4.0,220.0,5,1,1,0,0.768
99000.0,4.0,85.0,1,0,0,1,1.192
85000.0,1.5,37.0,0,0,0,0,2.231
132000.0,2.0,66.0,3,0,0,1,0.0
149000.0,3.0,72.0,1,0,1,1,1.682
130000.0,4.0,107.0,2,0,1,1,3.619
327012.0,5.0,114.0,5,1,1,0,1.634
329000.0,3.0,105.0,2,1,0,1,1.455
320000.0,6.0,162.0,3,0,1,1,0.231
189900.0,3.0,95.0,1,1,1,1,1.4
160600.0,2.5,73.0,0,0,0,1,0.527
85000.0,3.0,52.0,2,0,1,1,3.726
85000.0,4.0,85.0,3,0,1,0,4.239
185000.0,3.0,95.0,4,1,1,1,1.4
168000.0,2.5,71.0,4,1,0,1,1.4
185000.0,3.0,95.0,4,1,1,1,1.4
135000.0,4.0,96.0,3,0,0,1,5.323
73000.0,2.5,43.0,6,1,0,1,1.892
118000.0,2.0,61.0,1,1,1,1,1.653
47000.0,2.0,54.0,-1,1,0,1,3.696
46000.0,1.5,39.0,0,0,1,0,2.442
371000.0,4.0,106.0,2,1,1,1,0.714
180000.0,4.0,96.0,11,1,1,1,0.253
195000.0,4.0,127.0,1,0,1,1,2.59
118000.0,2.5,61.0,1,0,1,1,1.653
192800.0,3.5,80.0,4,1,1,1,1.221
371900.0,4.0,120.0,5,1,1,1,0.592
89000.0,2.5,52.0,7,1,1,1,1.653
125000.0,2.5,74.0,0,1,0,1,1.653
53500.0,1.5,38.0,1,0,1,1,3.088
60000.0,1.5,43.0,1,0,1,1,3.088
53000.0,1.5,38.0,1,0,1,1,3.088
124000.0,3.0,62.0,7,1,1,1,9.196
85000.0,3.5,93.0,5,1,1,0,4.958
122850.0,1.5,39.0,4,1,0,0,2.109
122400.0,2.5,68.0,0,1,1,0,2.268
83000.0,2.0,65.0,1,0,1,1,5.445
124900.0,2.5,61.0,0,1,0,1,0.969
32200.0,0.5,23.0,2,0,1,1,3.088
76500.0,2.5,52.0,1,0,1,1,3.189
252500.0,3.0,75.0,1,1,1,0,8.961
142000.0,3.0,76.0,5,1,0,1,8.942
140000.0,3.0,67.0,0,1,1,1,8.942
88000.0,2.5,56.0,0,1,0,1,2.014
180000.0,3.0,76.0,2,1,1,1,8.942
138600.0,3.0,69.0,3,1,0,1,9.271
257445.0,4.0,95.0,5,1,1,0,1.881
78000.0,1.5,44.0,1,1,0,1,2.467
79050.0,2.5,51.0,1,0,0,1,4.633
79000.0,3.0,60.0,2,0,1,0,3.533
79000.0,1.5,39.0,0,0,1,1,1.337
79050.0,2.5,51.0,3,0,0,1,4.633
79050.0,2.5,51.0,4,0,0,1,4.633
269000.0,3.0,86.0,2,0,1,1,1.438
270000.0,4.0,100.0,2,0,1,1,0.46
270000.0,4.5,137.0,2,0,1,1,0.986
79000.0,1.5,44.0,1,0,0,1,1.633
195000.0,2.5,70.0,0,0,0,1,1.431
73700.0,3.0,67.0,2,0,0,0,2.06
275000.0,3.0,83.0,2,1,1,0,2.336
270000.0,3.5,107.0,3,1,1,1,1.557
59500.0,3.0,90.0,0,0,0,1,3.2
48500.0,3.0,50.0,2,0,1,0,5.809
245888.0,2.0,79.0,1,1,1,1,3.1
242500.0,4.0,97.0,0,0,1,0,3.131
255000.0,4.0,110.0,1,0,1,1,0.754
245000.0,4.0,98.0,1,0,1,0,3.131
287000.0,3.5,73.0,2,1,1,0,3.1
255000.0,3.5,86.0,1,0,1,1,0.984
240000.0,4.0,104.0,4,1,1,1,0.804
245000.0,4.0,87.0,0,1,0,1,1.23
243000.0,4.0,91.0,6,1,1,0,1.23
560000.0,5.0,171.0,4,1,1,1,0.942
170000.0,4.0,110.0,4,0,1,1,1.006
268000.0,4.0,140.0,2,0,1,1,0.804
160000.0,4.0,90.0,3,0,1,1,1.16
169000.0,4.0,86.0,2,0,1,1,0.471
480000.0,4.5,214.0,0,0,1,0,14.737
124911.0,2.5,62.0,3,0,1,1,1.16
710000.0,4.0,154.0,1,1,1,0,0.311
207000.0,3.0,71.0,2,1,1,0,1.674
650000.0,4.0,192.0,1,1,1,1,3.565
195000.0,2.0,68.0,4,1,0,1,0.0
215000.0,2.0,66.0,1,0,1,1,1.005
215000.0,3.0,77.0,2,1,1,1,1.975
500000.0,5.0,137.0,1,1,0,1,0.0
650000.0,5.0,160.0,2,0,1,1,1.765
207000.0,3.0,71.0,1,0,1,0,1.674
470000.0,3.0,90.0,1,1,1,1,2.545
219000.0,4.0,92.0,3,0,1,1,0.979
399000.0,4.0,133.0,5,1,0,1,1.379
476000.0,2.5,119.0,6,1,1,1,0.617
240000.0,4.0,123.0,2,0,1,1,8.963
335000.0,4.0,160.0,1,0,1,1,0.882
320000.0,3.5,107.0,3,0,1,1,1.902
299000.0,5.0,105.0,5,1,0,1,3.1
249000.0,3.0,83.0,4,1,1,0,0.0
250000.0,4.0,87.0,0,1,0,1,1.262
329000.0,4.0,121.0,1,1,0,0,1.671
260000.0,4.0,113.0,1,1,1,1,8.7
209000.0,3.0,70.0,1,1,1,1,0.753
250000.0,4.0,104.0,4,1,1,1,2.754
216000.0,3.0,72.0,1,0,0,1,1.118
189999.0,3.0,79.0,2,0,0,0,0.0
350000.0,4.0,101.0,1,0,0,0,1.787
546360.0,3.0,185.0,3,0,0,1,1.118
245000.0,4.0,108.0,1,0,1,1,8.743
184990.0,2.5,73.0,1,1,1,0,8.296
375000.0,4.0,120.0,2,0,1,1,3.301
220000.0,2.5,63.0,2,0,1,1,1.062
125000.0,2.5,53.0,13,1,0,1,1.211
44000.0,2.5,40.0,-1,0,0,1,9.196
100000.0,2.5,58.0,0,0,0,1,8.42
137500.0,2.0,55.0,2,0,0,1,0.253
280000.0,2.5,122.0,0,0,0,1,9.319
560000.0,4.0,140.0,2,1,1,1,1.448
206000.0,2.5,60.0,2,1,1,1,9.723
269000.0,3.0,108.0,2,0,1,1,1.8
187000.0,2.5,65.0,1,1,1,1,8.296
91000.0,2.0,65.0,3,0,0,1,9.162
428000.0,4.0,150.0,0,0,1,1,3.577
560000.0,4.0,140.0,2,1,1,1,9.573
149000.0,3.0,77.0,3,1,1,1,2.003
91000.0,1.5,39.0,5,1,1,1,0.727
89000.0,2.0,69.0,3,0,1,1,4.654
85000.0,3.0,73.0,0,0,0,1,3.039
160000.0,3.0,84.0,3,0,1,0,8.621
425000.0,4.0,160.0,4,1,1,1,4.363
289000.0,4.0,114.0,4,0,1,1,1.846
85000.0,1.5,33.0,4,0,0,1,1.8
80000.0,2.5,62.0,4,0,1,1,1.196
158000.0,3.5,87.0,4,1,1,1,8.296
230000.0,2.5,67.0,1,0,1,1,1.8
82000.0,2.5,74.0,0,0,1,1,3.449
84000.0,1.0,35.0,4,0,0,1,8.42
150000.0,1.5,62.0,1,1,1,1,0.955
79500.0,2.5,55.0,1,0,1,1,8.919
159000.0,1.5,50.0,1,0,0,1,0.675
91000.0,1.5,34.0,5,1,1,1,0.727
89000.0,1.5,38.0,0,0,0,1,0.635
143900.0,2.5,60.0,5,1,1,0,2.338
130000.0,1.5,47.0,2,1,1,1,0.727
159000.0,1.5,45.0,0,0,0,1,0.675
136900.0,2.0,58.0,0,1,0,1,0.55
140000.0,6.0,127.0,5,0,1,0,9.947
128000.0,2.0,57.0,1,0,1,0,0.95
49000.0,2.5,55.0,2,0,1,0,9.081
128000.0,2.5,69.0,3,0,1,1,2.37
130000.0,3.0,69.0,2,0,0,1,0.444
127500.0,2.5,65.0,0,1,1,1,3.856
52000.0,3.0,58.0,4,0,0,0,12.828
130000.0,3.0,79.0,3,1,1,1,5.861
170000.0,2.5,59.0,1,1,1,1,2.338
55000.0,3.0,60.0,3,0,0,0,12.807
105000.0,3.5,70.0,5,1,1,1,5.898
134990.0,3.0,80.0,0,0,1,1,6.455
129000.0,3.0,70.0,0,0,1,1,6.455
99900.0,3.5,83.0,3,1,1,1,5.898
129000.0,2.5,62.0,8,0,1,1,0.544
165000.0,3.0,65.0,16,1,1,1,4.15
41500.0,3.0,72.0,0,0,0,0,16.386
165000.0,3.0,64.0,16,1,1,1,4.15
54000.0,3.0,90.0,1,0,1,1,7.676
50000.0,3.0,60.0,3,0,0,0,12.807
165000.0,3.0,64.0,16,1,1,1,4.15
150000.0,3.0,130.0,0,0,1,0,12.807
165000.0,3.0,64.0,16,1,1,1,4.15
165000.0,3.0,65.0,16,1,1,1,4.15
50000.0,3.0,69.0,3,0,1,0,8.329
140000.0,2.0,77.0,4,0,1,1,1.889
172900.0,2.5,64.0,3,0,1,1,1.889
165000.0,2.5,65.0,16,1,1,1,4.15
165000.0,2.5,64.0,16,1,1,1,4.15
163000.0,3.0,58.0,0,0,0,1,19.465
161900.0,3.0,54.0,4,1,1,1,1.438
74000.0,1.5,34.0,2,0,1,1,2.231
110000.0,1.0,38.0,0,1,0,1,4.15
110000.0,2.0,44.0,7,0,0,1,11.903
49500.0,3.0,84.0,1,0,1,1,19.522
160000.0,3.0,84.0,3,0,1,0,8.621
160174.0,3.0,68.0,1,0,0,0,0.573
160000.0,3.0,84.0,0,1,0,1,1.936
76000.0,3.0,82.0,3,0,1,1,19.912
215000.0,2.0,67.0,6,1,1,1,0.399
211545.0,3.0,78.0,7,1,0,0,1.881
220000.0,2.0,63.0,4,1,1,1,1.025
220000.0,3.0,91.0,5,1,0,1,0.938
220000.0,5.0,180.0,0,0,1,1,0.224
205443.0,2.5,65.0,4,1,0,0,2.109
159900.0,2.0,62.0,2,0,1,1,0.508
45000.0,2.0,98.0,1,0,1,1,4.181
75000.0,4.0,87.0,3,1,1,1,13.017
48000.0,2.0,54.0,0,0,1,1,0.0
70400.0,4.0,88.0,0,0,1,1,0.0
55000.0,4.0,80.0,2,0,1,1,1.451
179000.0,3.5,74.0,3,0,1,1,1.785
179000.0,4.0,92.0,3,1,1,1,0.0
180000.0,3.0,72.0,5,1,1,1,1.183
180000.0,2.5,65.0,7,1,0,1,0.669
177000.0,3.0,91.0,2,0,0,1,3.726
177000.0,4.0,103.0,2,0,1,1,9.22
179000.0,3.5,112.0,0,0,0,1,3.044
117000.0,3.0,70.0,5,1,1,0,1.021
149000.0,3.0,69.0,1,1,1,1,1.584
160000.0,3.0,86.0,2,0,1,1,1.584
265000.0,3.0,83.0,0,0,1,1,1.163
190000.0,4.0,94.0,4,1,1,1,2.505
185000.0,3.0,80.0,2,0,1,1,0.777
200000.0,2.5,67.0,1,0,1,0,1.8
148999.0,2.5,65.0,5,1,0,1,18.744
148999.0,2.5,65.0,5,1,0,1,18.744
200000.0,2.5,67.0,1,0,0,0,0.0
140000.0,2.5,60.0,1,0,1,1,2.578
135000.0,2.0,55.0,5,0,0,1,1.361
194000.0,4.0,100.0,1,0,1,0,1.785
139000.0,2.0,61.0,0,0,0,1,1.211
75000.0,1.5,40.0,9,1,1,1,2.612
78000.0,1.5,45.0,3,0,1,1,2.004
75000.0,1.0,38.0,0,0,0,1,2.37
76000.0,3.0,70.0,4,0,1,0,4.503
62000.0,1.5,44.0,0,1,0,0,2.323
99000.0,1.5,51.0,1,0,1,1,0.0
81000.0,1.5,50.0,-1,0,0,1,9.042
75000.0,1.0,38.0,0,0,0,1,2.37
66500.0,1.5,39.0,2,1,1,1,0.0
85000.0,1.0,38.0,0,0,0,1,2.37
85000.0,1.5,34.0,12,1,0,1,2.37
115000.0,1.5,50.0,0,1,0,1,1.844
102000.0,2.0,45.0,2,1,1,1,18.95
99000.0,2.0,51.0,0,0,0,1,0.196
103000.0,2.0,59.0,4,0,1,1,1.889
100000.0,1.0,48.0,2,0,1,1,2.969
99000.0,2.0,45.0,3,0,1,1,0.197
99300.0,3.0,71.0,0,0,1,1,9.365
88000.0,2.0,53.0,1,0,1,1,0.58
99000.0,2.0,51.0,0,1,0,1,0.196
97000.0,2.0,51.0,0,0,0,1,0.196
94900.0,1.5,52.0,0,1,1,1,1.889
100000.0,2.0,53.0,5,0,0,1,12.369
98000.0,2.0,51.0,0,0,0,1,0.196
110000.0,2.0,65.0,4,1,1,1,1.628
50000.0,3.0,68.0,4,0,1,0,4.764
92000.0,2.5,54.0,5,0,1,1,2.949
103000.0,2.0,59.0,4,0,1,1,1.889
105000.0,2.0,58.0,16,1,0,1,9.774
87000.0,1.5,44.0,0,1,0,1,1.889
34800.0,0.5,24.0,0,1,0,1,9.365
81900.0,3.0,63.0,1,0,1,0,1.867
110000.0,2.5,64.0,7,1,1,1,0.562
450000.0,5.0,170.0,1,1,1,0,0.671
262000.0,3.0,145.0,1,1,1,1,0.804
110000.0,3.0,78.0,4,0,1,1,5.317
111000.0,3.0,65.0,0,1,0,1,1.179
105000.0,2.5,62.0,0,1,1,1,1.62
105000.0,1.5,32.0,4,0,0,1,1.829
126000.0,2.5,54.0,4,0,1,0,2.724
114000.0,2.0,45.0,1,1,1,1,1.528
830000.0,7.0,188.0,1,0,1,1,0.443
270000.0,4.0,105.0,3,1,1,1,9.464
491888.0,3.0,59.0,25,1,0,0,2.514
247500.0,2.5,115.0,0,1,1,0,1.2
117000.0,0.5,33.0,2,1,0,0,1.702
530000.0,4.0,170.0,4,1,1,1,0.322
271000.0,2.0,126.0,5,1,1,0,1.2
120800.0,2.0,50.0,0,1,0,0,0.882
122000.0,2.0,49.0,5,1,1,1,1.379
126000.0,2.5,54.0,4,0,1,1,2.724
99000.0,1.5,47.0,1,0,1,1,1.676
126000.0,2.5,58.0,0,1,1,0,1.348
117000.0,0.5,33.0,2,1,0,0,1.702
130000.0,2.0,65.0,1,1,1,1,1.128
112000.0,1.0,31.0,2,0,0,1,1.455
169065.0,2.5,64.0,0,1,0,0,0.573
132000.0,2.5,67.0,2,0,1,1,1.262
167138.0,2.5,63.0,1,1,0,0,0.573
209000.0,2.0,89.0,4,0,0,0,1.889
160000.0,2.0,48.0,5,1,1,1,0.994
148290.0,2.5,56.0,1,1,1,0,2.672
130400.0,2.5,55.0,2,1,1,0,0.919
167454.0,2.5,80.0,3,1,0,0,1.314
143787.0,2.5,68.0,3,1,0,0,1.314
175000.0,2.5,80.0,14,1,1,1,0.969
209000.0,2.0,89.0,4,1,0,1,1.889
108000.0,2.5,54.0,1,0,1,1,2.06
220000.0,2.0,63.0,4,1,1,1,0.562
140900.0,3.5,62.0,1,0,1,1,0.546
140000.0,4.0,74.0,7,1,1,1,4.817
214300.0,3.0,77.0,3,1,1,0,1.194
141800.0,2.5,66.0,2,1,1,1,1.754
226888.0,3.0,71.0,1,1,1,0,2.674
224888.0,3.0,73.0,2,1,0,0,2.674
197000.0,3.5,95.0,5,1,1,0,2.37
81400.0,1.5,37.0,4,0,0,0,1.117
137900.0,2.5,58.0,4,1,1,0,0.0
237888.0,3.0,77.0,1,1,1,0,2.674
245888.0,3.0,78.0,1,1,1,0,2.674
219888.0,2.0,75.0,1,1,1,0,2.674
246888.0,3.0,79.0,1,1,1,0,2.336
183888.0,2.0,57.0,2,0,1,0,2.674
192800.0,3.5,80.0,4,1,1,1,0.253
130000.0,4.0,94.0,9,1,1,1,4.675
108000.0,2.5,63.0,1,0,0,1,0.792
250000.0,3.5,96.0,4,1,1,1,1.152
210000.0,3.0,80.0,1,0,1,1,1.603
220000.0,2.5,79.0,1,0,1,1,1.58
179080.0,3.0,74.0,1,1,1,0,1.398
185000.0,3.0,86.0,0,0,0,0,2.622
154000.0,3.5,93.0,1,0,1,1,0.595
149900.0,4.0,85.0,6,1,1,1,1.209
189000.0,3.0,64.0,3,1,0,1,9.319
175000.0,3.5,90.0,7,1,1,1,0.562
82500.0,1.5,33.0,2,1,1,1,0.804
112000.0,1.5,46.0,0,1,1,1,15.44
61000.0,1.5,43.0,0,1,1,1,2.118
225000.0,4.0,106.0,1,1,1,1,0.0
210000.0,4.0,88.0,11,1,1,1,1.889
220000.0,4.0,112.0,7,1,1,1,2.113
199000.0,2.5,70.0,1,0,1,1,2.904
145000.0,4.5,145.0,1,0,1,0,4.315
88000.0,1.5,55.0,7,1,0,0,0.562
83600.0,1.5,38.0,0,0,0,0,1.117
75000.0,1.5,47.0,19,1,1,1,0.562
225000.0,4.0,106.0,1,1,1,1,8.919
210800.0,4.0,124.0,3,0,1,1,1.934
185000.0,5.0,129.0,7,1,1,1,10.098
145000.0,4.0,94.0,2,0,0,1,2.231
209000.0,3.0,92.0,3,0,0,1,3.331
226000.0,3.0,105.0,1,0,1,1,2.622
215000.0,3.0,90.0,2,0,0,1,2.622
148000.0,3.0,66.0,4,1,1,1,2.917
227000.0,3.0,103.0,1,0,1,1,3.423
185000.0,3.5,107.0,0,1,0,1,1.682
199000.0,3.0,78.0,1,0,1,1,1.222
180400.0,4.0,80.0,5,1,1,0,0.562
165000.0,3.5,71.0,3,0,1,1,0.176
162000.0,2.0,56.0,2,0,1,1,0.776
215000.0,4.0,88.0,11,1,1,1,1.889
210000.0,4.0,88.0,11,1,1,1,1.889
233300.0,4.0,101.0,4,1,1,1,0.982
280000.0,4.0,100.0,6,1,0,1,4.15
160000.0,5.5,110.0,1,0,0,1,2.378
199500.0,4.0,93.0,3,1,1,1,2.37
160000.0,3.5,94.0,6,1,0,1,4.817
160000.0,3.0,72.0,5,1,1,1,2.076
90000.0,2.5,70.0,7,0,1,1,2.494
280000.0,4.0,100.0,6,1,1,1,4.15
109000.0,3.5,84.0,7,1,0,1,1.682
140800.0,3.0,64.0,2,1,1,0,1.293
185000.0,3.0,73.0,0,1,0,1,1.465
255208.0,3.0,88.0,5,1,1,0,1.585
95000.0,3.0,59.0,4,0,1,1,1.246
240000.0,3.0,64.0,4,0,1,1,0.969
185571.0,3.0,78.0,1,0,1,0,1.994
130000.0,2.5,68.0,5,0,1,1,0.274
145500.0,3.0,70.0,3,0,0,1,1.293
274000.0,5.0,176.0,3,0,1,1,2.023
149500.0,3.0,61.0,4,0,0,0,1.23
199000.0,3.0,78.0,1,0,1,1,1.222
187500.0,3.0,75.0,2,1,1,1,1.222
187900.0,3.0,78.0,1,1,1,0,2.44
189000.0,3.0,77.0,1,1,1,1,0.969
186000.0,3.0,81.0,3,1,0,1,1.585
169130.0,3.0,78.0,6,1,1,0,1.994
249000.0,2.5,83.0,4,1,1,1,1.044
175032.0,3.0,78.0,2,1,1,1,1.23
200900.0,3.0,93.0,0,1,1,0,1.994
154000.0,3.0,70.0,5,1,1,0,1.994
182500.0,3.0,73.0,3,1,1,0,1.827
135000.0,4.0,63.0,4,0,0,1,1.045
160000.0,3.5,72.0,5,1,1,1,2.076
173880.0,3.0,80.0,0,1,1,0,1.994
154000.0,3.0,70.0,6,1,1,0,1.994
85000.0,1.5,44.0,0,0,0,0,1.975
389000.0,4.0,158.0,2,0,1,1,1.23
155000.0,2.0,71.0,1,0,1,0,2.178
235000.0,6.0,162.0,1,0,1,1,2.076
164000.0,2.5,74.0,1,0,1,1,1.8
100000.0,1.5,43.0,1,1,1,1,1.975
274000.0,5.0,150.0,3,0,1,1,2.023
161250.0,3.0,75.0,5,1,1,0,1.994
161250.0,3.0,75.0,6,1,1,0,1.994
95000.0,2.5,59.0,4,0,1,1,1.246
135000.0,4.5,63.0,4,0,0,1,1.045
161250.0,3.0,75.0,4,1,1,0,1.994
90000.0,1.5,46.0,1,0,1,1,2.382
165000.0,3.0,75.0,4,1,1,1,1.23
152000.0,3.0,72.0,0,0,1,1,1.656
189600.0,3.0,79.0,4,1,1,0,1.222
256143.0,6.0,169.0,2,0,1,1,1.379
152000.0,2.5,72.0,0,0,1,1,1.656
228800.0,3.0,88.0,4,1,0,1,1.585
156000.0,3.0,65.0,3,1,1,0,1.222
239000.0,4.0,120.0,3,1,1,1,1.62
152000.0,3.0,72.0,0,0,1,1,1.656
145000.0,4.0,105.0,7,1,1,1,1.906
145000.0,4.0,105.0,7,1,1,1,1.906
89000.0,1.5,48.0,7,1,1,1,1.653
278000.0,4.0,143.0,5,1,1,1,0.0
240000.0,4.0,121.0,2,0,1,1,0.776
145000.0,4.0,105.0,7,1,1,1,1.906
125000.0,4.0,85.0,5,1,1,1,1.517
250000.0,4.0,135.0,4,1,1,1,0.732
235000.0,3.5,103.0,2,1,1,1,1.32
175814.0,4.0,76.0,6,0,0,0,0.371
159000.0,4.0,100.0,7,1,1,1,1.554
260000.0,4.0,180.0,0,0,1,1,1.32
120000.0,4.0,52.0,4,0,1,0,1.62
146800.0,3.5,78.0,5,1,1,0,0.703
235000.0,4.0,102.0,3,1,1,1,1.32
150000.0,1.5,46.0,6,1,0,1,0.971
73000.0,1.5,44.0,0,1,1,0,1.78
67500.0,1.5,45.0,-1,0,1,1,1.62
128540.0,1.5,61.0,8,1,1,1,0.294
99000.0,1.5,45.0,1,0,0,1,0.903
220000.0,3.0,85.0,7,1,1,1,1.475
95500.0,1.5,51.0,1,1,1,1,1.81
120000.0,1.5,58.0,4,1,1,1,1.554
90000.0,1.5,43.0,4,0,0,1,0.918
154000.0,2.5,65.0,1,1,1,1,1.179
97900.0,1.5,51.0,1,1,1,1,1.81
97900.0,1.5,51.0,1,1,1,1,1.81
95500.0,1.5,51.0,1,1,0,1,1.81
84200.0,1.5,47.0,3,1,1,1,1.81
205000.0,3.0,82.0,3,1,0,0,0.988
68500.0,1.5,43.0,3,0,0,1,3.108
259000.0,4.0,136.0,1,0,1,1,0.988
89000.0,1.5,48.0,7,1,1,1,1.653
210000.0,2.0,70.0,0,0,1,1,1.677
165000.0,3.0,77.0,1,1,1,1,1.46
169400.0,3.5,77.0,4,1,1,0,0.0
120000.0,2.5,65.0,11,1,1,1,1.179
73000.0,1.5,22.0,4,0,0,1,0.971
188300.0,3.5,80.0,3,1,1,1,0.919
188000.0,4.0,95.0,2,0,0,1,1.152
179400.0,4.5,102.0,8,1,1,1,2.37
157000.0,2.5,71.0,2,1,1,1,8.7
179000.0,3.0,64.0,1,0,0,1,1.695
98000.0,3.0,61.0,0,0,0,1,0.536
180000.0,3.0,85.0,6,1,1,1,0.616
160490.0,0.5,28.0,2,1,1,0,2.514
98000.0,3.0,80.0,0,0,0,1,0.616
160000.0,3.0,67.0,0,1,1,1,1.495
98000.0,3.0,61.0,0,0,0,1,0.536
149900.0,4.0,87.0,6,1,1,1,1.209
150000.0,3.0,75.0,3,0,1,1,3.726
150000.0,3.5,103.0,6,1,1,1,2.969
160490.0,0.5,29.0,2,1,1,0,2.514
150000.0,4.0,134.0,2,0,1,0,12.807
153000.0,3.0,70.0,26,1,0,1,1.637
169650.0,4.0,87.0,1,0,1,1,3.726
169300.0,4.0,87.0,0,0,1,1,3.726
